filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-92_ses-01_task-DriveWithSpeedChange_run-1_eeg.set	e22233ad-43b6-4b77-a4ce-2ff2f2c07b3c	1
