onset	duration	sample	value
6.4794921875	n/a	6636	3111
6.4794921875	n/a	6636	1211
6.4794921875	n/a	6636	3200
6.4794921875	n/a	6636	3310
6.4794921875	n/a	6636	4230
15.0966796875	n/a	15460	4210
25.12890625	n/a	25733	1111
26.623046875	n/a	27263	4311
26.734375	n/a	27377	1112
30.9775390625	n/a	31722	4312
36.244140625	n/a	37115	1111
37.8291015625	n/a	38738	4311
37.94921875	n/a	38861	1112
40.990234375	n/a	41975	4312
49.576171875	n/a	50767	1121
51.0517578125	n/a	52278	4311
51.162109375	n/a	52391	1122
53.58984375	n/a	54877	3200
57.9638671875	n/a	59356	4312
62.197265625	n/a	63691	1111
63.802734375	n/a	65335	4311
63.921875	n/a	65457	1112
68.4375	n/a	70081	4312
74.365234375	n/a	76151	1121
76.1318359375	n/a	77960	4311
76.26171875	n/a	78093	1122
83.455078125	n/a	85459	4312
85.703125	n/a	87761	1111
87.4580078125	n/a	89558	4311
87.48828125	n/a	89589	4220
87.587890625	n/a	89691	1112
91.419921875	n/a	93615	4210
91.419921875	n/a	93615	4312
93.5068359375	n/a	95752	3200
99.8427734375	n/a	102240	1111
102.0693359375	n/a	104520	4311
102.2392578125	n/a	104694	1112
102.451171875	n/a	104911	4220
106.03125	n/a	108577	4210
109.96484375	n/a	112605	4312
112.5224609375	n/a	115224	1121
113.9169921875	n/a	116652	4311
114.017578125	n/a	116755	1122
118.7900390625	n/a	121642	4312
125.2490234375	n/a	128256	1111
126.619140625	n/a	129659	4311
126.71875	n/a	129761	1112
131.0478515625	n/a	134194	4312
133.2783203125	n/a	136478	3200
136.95703125	n/a	140245	1111
138.9970703125	n/a	142334	4311
139.1572265625	n/a	142498	1112
140.3564453125	n/a	143726	4220
141.826171875	n/a	145231	4210
141.826171875	n/a	145231	4312
148.8037109375	n/a	152376	1121
150.57421875	n/a	154189	4311
150.7041015625	n/a	154322	1122
155.4228515625	n/a	159154	4312
160.171875	n/a	164017	4220
160.5615234375	n/a	164416	1121
161.6708984375	n/a	165552	4210
162.6005859375	n/a	166504	4311
162.7607421875	n/a	166668	1122
167.8291015625	n/a	171858	4220
170.408203125	n/a	174499	4210
170.408203125	n/a	174499	4312
172.8681640625	n/a	177018	3200
173.9873046875	n/a	178164	1111
175.697265625	n/a	179915	4311
175.8271484375	n/a	180048	1112
176.20703125	n/a	180437	4220
177.6171875	n/a	181881	4210
182.0361328125	n/a	186406	4312
186.8837890625	n/a	191370	1111
188.484375	n/a	193009	4311
188.6044921875	n/a	193132	1112
195.341796875	n/a	200031	4312
196.662109375	n/a	201383	1121
198.2314453125	n/a	202990	4311
198.3515625	n/a	203113	1122
202.05078125	n/a	206901	4312
208.568359375	n/a	213575	1121
210.208984375	n/a	215255	4311
210.3291015625	n/a	215378	1122
212.5673828125	n/a	217670	3200
216.3564453125	n/a	221550	4312
219.1962890625	n/a	224458	1111
220.615234375	n/a	225911	4220
220.955078125	n/a	226259	4311
221.0859375	n/a	226393	1112
223.455078125	n/a	228819	4210
232.3330078125	n/a	237910	4312
232.8818359375	n/a	238472	1111
235.072265625	n/a	240715	4220
235.142578125	n/a	240787	4311
235.3125	n/a	240961	1112
239.1015625	n/a	244841	4210
244.0	n/a	249857	4312
247.869140625	n/a	253819	1121
249.5888671875	n/a	255580	4311
249.7177734375	n/a	255712	1122
252.078125	n/a	258129	3200
255.8369140625	n/a	261978	4312
259.166015625	n/a	265387	1111
260.1953125	n/a	266441	4220
260.525390625	n/a	266779	4311
260.6259765625	n/a	266882	1112
263.5947265625	n/a	269922	4210
265.96484375	n/a	272349	4312
274.3623046875	n/a	280948	1121
276.1611328125	n/a	282790	4311
276.3017578125	n/a	282934	1122
277.51171875	n/a	284173	4312
282.92578125	n/a	289717	4220
284.7099609375	n/a	291544	4210
288.08203125	n/a	294997	1111
289.4560546875	n/a	296404	4220
